id,book_title,img_url,book_content,book_link
366,소리튠 영어혁명,http://image.yes24.com/goods/115562247/S,"“대한민국 영어의 기준이 바뀐다!”갓주아의 혼을 쏟은 소리 튜닝과 소리 블록의 모든 것!대한민국 영어 교육에 한 획을 그은 갓주아의 ‘영어혁명’!이 책은 왜 30년을 해도 영어가 안 되는지, 어떻게 해야 영알못에서 탈출할 수 있는지 알려주는 진정한 영어회화 입문서이자 소리튜닝 안내서이다. 저자는 베스트셀러인 책들과 함께 영알못들에게 희망을 주는 메신저이자 영어천재로 가는 내비게이션을 제공하는 안내자로서 역할을 하고 있다. 그리고 저자가 15년 넘게 쌓아온 소리튜닝의 원리와 실행법칙을 12살 어린아이부터 80살 할머니 할아버지에게까지 널리 알려주고 싶다는, 그래서 영알못들의 영어와 인생을 바꾸고 싶다는 사명감으로 이 책을 썼다.지금껏 영어와 영어 교육을 이렇게 깊게 연구한 영어 선생님은 없었다. 저자는 한국어와 영어의 차이를 명확히 짚어주며, 30년을 매달려도 안 됐던 이유를 속 시원하게 말해준다. 더불어 그 해결방법까지도 제시해준다. 사람들이 그녀에게 ‘갓’이라는 수식어를 붙이고 ‘기적’이고 ‘마법’ 같다는, ‘영어 혁명’이라는 찬사를 아까지 않는 이유다. 대한민국의 영어 교육의 기준은 이제 저자 ‘갓주아’ 전후로 나뉠 것이다.  이 책에는 소리 튜닝과 소리 블록이라는 2가지 원리, 발음과 호흡부터 문장 확장까지의 7가지 실행법칙, 마인드 코칭과 더불어 핵심 원리를 체화할 수 있는 2주 실전 훈련 완벽 로드맵으로 구성되어 있다. 1천만 누적조회수, 수많은 독자들의 선택을 받은 갓주아의 정수가 담긴 강의를 바로바로 들을 수 있도록 연결했다. 책을 읽으며 자신의 상태를 점검할 수 있는 미션지와 꿀팁을 줄 솔루션도 꼼꼼히 챙겼다.                                    ",http://www.yes24.com/Product/Goods/115562247
367,참 괜찮은 태도,http://image.yes24.com/goods/112942777/S,"“어떤 순간에도 사람을 수단으로 대하지 말기를…”15년간 KBS ‘다큐멘터리 3일’, tvN ‘유 퀴즈 온 더 블럭’의 다큐멘터리 디렉터로 일해 온 저자가 수많은 사람들의 삶에서 길어 올린 인생의 말들KBS ‘다큐멘터리 3일’, tvN ‘유 퀴즈 온 더 블럭’의 다큐멘터리 디렉터로 일해 온 저자가 길 위에서 만난 수많은 사람들에게 배운 삶의 의미와 단단한 인생의 태도들을 정리한 책이다. 저자는 15년 넘게 카메라를 들고 국내외 곳곳을 누비면서 노숙자부터 대통령까지 안 만나 본 사람이 없을 정도로 길 위에서 수많은 사람들을 만났다. 그리고 그들의 진솔한 이야기를 들으며 삶의 해답을 찾고 그들에게서 따뜻한 위로와 삶의 지혜를 얻어 왔다. 덕분에 저자는 자신이 얼마나 좁은 세상에서 수많은 오해와 편견에 사로잡혀 살아왔는지를 깨달을 수 있었고, 넓은 세상에 존재하는 다양한 사람들의 삶을 깊이 관찰하며 정말로 많은 것을 배웠다고 말한다.그중에서도 후회 없는 인생을 원하는 사람들과 나누고 싶은 이야기들을 고르고 골라 이 책에 담았다. 단단한 삶을 살기 위해 어떤 삶의 태도를 지녀야 좋을지, 결국 우리를 살아가게 만드는 힘은 무엇인지, 나와 타인, 내 인생에 대한 최소한의 예의는 무엇인지, 앞으로 어떻게 나이 들고 싶은지….“혹시 길을 헤매고 있거나, 자신이 너무 싫어 못 견디겠거나, 위로가 필요한데 마음 둘 곳이 없어 외롭다는 생각이 들 때 이 책에 소개된 여러 삶들 가운데 그 어떤 것이든 당신이 읽고선 힘을 낼 수 있으면 좋겠다. 그러면 더 바랄 게 없을 것 같다.”                                    ",http://www.yes24.com/Product/Goods/112942777
368,"돈, 뜨겁게 사랑하고 차갑게 다루어라",http://image.yes24.com/goods/20398419/S,"유럽 증권계의 ‘위대한 유산’, 앙드레 코스톨라니 최후의 역작유럽 제일의 투자자 코스톨라니가 넘치는 기지와 유머로 돈의 매력을 탐지하며 증권 거래와 투자심리에 중요한 변수인 투자의 근본적인 비밀과 기술을 설명하고 있다. 동시에 그는 투자자들에게 21세기 증권시장에 있어서 기회와 위험, 그리고 변화와 상승 · 하락에 대한 전망을 제시한다. 경제적인 성공에 결정적인 것은 돈에 대한 올바른 태도이며, 자신의 성격과 투자전략의 일치라고 말하는 저자의 돈과 투자에 대한 철학이 담겨 있다.                                     ",http://www.yes24.com/Product/Goods/20398419
369,"부모의 말, 아이의 뇌 ",http://image.yes24.com/goods/115386007/S,"내 아이의 인생을 바꾸는 것은IQ, 재능, 돈이 아니라 ‘부모의 말’이다!모든 아이는 똑같이 두뇌와 언어, 학습 능력에서 엄청난 잠재력을 지니고 태어난다. 그런데 이 잠재력을 꽃피우는 일에서 왜 어떤 아이는 성공하고 어떤 아이는 실패할까? 이 격차의 근본 요인과 해결책은 과연 무엇일까? 청각 장애 아동에게 듣는 능력을 돌려주는 인공와우 수술의 권위자인 데이나 서스킨드 박사는 이 답을 찾기 위해 의사에서 사회과학자, 유아 교육 전문가로 변신한다. 그리고 아이의 성공과 실패는 우리가 흔히 생각하듯이 아이의 타고난 IQ나 재능, 부모의 경제력이나 교육 수준이 아니라 ‘부모의 말’에 따라 결정된다는 육아와 유아 교육의 놀라운 과학적 진실을 발견해 낸다.이러한 과학적 발견에 근거해 서스킨드 박사는 이 책에서 아주 쉽고, 간편하지만 효과는 최고인 “3가지 T” 대화 프로그램을 제시한다. “주파수 맞추기” “더 많이 말하기” “번갈아 하기”로 이루어진 이 대화법은 자연스럽게 일상에 녹아들도록 설계되어서 기존의 언어 습관을 바꿀 필요도 없고, 바쁜 삶에서 따로 시간을 쪼개 할애할 필요도 없다. 씻기고, 먹이고, 재우고, 입히는 모든 일상 활동에서 집, 마트, 식당, 공원, 서점 등 모든 곳에서 손쉽게 활용할 수 있다. 아이의 능력은 고정불변이 아니라 바뀔 수 있으며, 부모는 이 능력을 말만으로 키워 줄 수 있다는 이 책의 메시지와 실천법은 육아와 교육으로 고민하는 세상 모든 부모에게 힘과 희망을 선물한다.                    ",http://www.yes24.com/Product/Goods/115386007
370,기분을 관리하면 인생이 관리된다,http://image.yes24.com/goods/108624716/S,"하루를 결정하는 건 그날의 기분이다기분에 따라 그날 하루가 달라진다. 기분이 별로 좋지 않은 날엔 어떤 일을 해도 과정도 결과도 마음에 들지 않는다. 하지만 기분이 좋은 날엔 상대방이 나에게 실수를 하더라도 웃어넘길 수 있는 여유가 생기고, 하루의 모든 것들이 밝고 긍정적이라는 생각이 든다. 우리의 하루를 결정하는 기분. 하지만 기분을 관리하는 일은 쉽지 않다. 하루 안에도 수많은 사람을 만나고, 수많은 상황이 펼쳐지기 때문이다. 내 마음대로 되지 않는 삶을 살아가며, 우리는 나와 맞지 않는 사람과 애써 관계를 이어가기 위해 내 마음과 감정을 조금 더 참아내거나 자신을 깎아내리기도 하고, 상황에 휘둘려 잘못된 선택을 내리기도 한다. 그런 사람들에게 더 이상 자신을 깎아내리거나, 상황에 휘둘리지 않도록. 사람과 사람 사이의 관계, 불행에 대처하는 방법, 부정적인 생각이 들었을 때 극복해낼 마음가짐 등등. 저자는 우리의 하루를 결정하는 기분을 관리하는 방법에 대한 실질적인 조언을 해준다. 1장 「감당하기 힘든 시련이 계속된다면」에서는 있는 그대로의 온전한 나를 마주하고 바라보아야 함을 이야기하며, 우리의 하루를 결정하는 환경과 기분을 다루는 방법에 대해 담담하게 풀어내고 있다. 2장 「마음에도 적당한 거리가 필요하다」에서는 인간관계를 대할 때 스스로 지녀야 할 태도와 가치관에 대한 이야기와 불필요한 관계로 지쳐있는 우리들에게 관계 디톡스를 안겨줄 조언들을 담고 있다. 3장 「삶을 대하는 알맞은 온도」에서는 겨울이 지나면 언젠가 봄이 오듯이 결국 모든 것은 괜찮아질 거라는 저자의 따뜻한 위로가 담겨 있다. 마지막으로 4장 「마음 속 깊이 새길 온기」에서는 삶을 살아가며 우리가 마음속에 꼭 지니고 있어야 할 마인드에 대한 이야기가 담겨 있다. 자신에게 솔직해지길 원할 때, 나는 어떤 사람이고 어떤 생각을 하는지 제대로 들여다보고 싶을 때 이 책을 펼쳐보길 권한다. 책을 다 읽었을 때면 한결 더 세상을 맑고 또렷한 기분으로 바라볼 수 있을 것이다.
                    ",http://www.yes24.com/Product/Goods/108624716
371,모순,http://image.yes24.com/goods/8759796/S,"초판이 나온 지 벌써 15년이 흘렀지만 이 소설 『모순』은 아주 특별한 길을 걷고 있다. 그때 20대였던 독자들은 지금 결혼을 하고 30대가 되어서도 가끔씩 『모순』을 꺼내 다시 읽는다고 했다. 다시 읽을 때마다 전에는 몰랐던 소설 속 행간의 의미를 깨우치거나 세월의 힘이 알려준 다른 해석에 놀라면서 “내 인생의 가장 소중한 책 한 권”으로 꼽는 것을 주저하지 않는다. 『모순』이 특별한 것은 대다수의 독자들이 한 번만 읽고 마는 것이 아니라 적어도 두 번, 혹은 세 번 이상 되풀이 읽고 있다는 사실에 있다.『모순』의 주인공은 25세의 미혼여성 안진진. 시장에서 내복을 팔고 있는 억척스런 어머니와 행방불명의 상태로 떠돌다 가끔씩 귀가하는 아버지, 그리고 조폭의 보스가 인생의 꿈인 남동생이 가족이다. 여기에 소설의 중요 인물로 등장하는 이모는 주인공 안진진의 어머니와는 일란성 쌍둥이로 태어났지만 인생행로는 사뭇 다르다. 부유한 이모는 지루한 삶에 진력을 내고 있고 가난한 어머니는 처리해야 할 불행들이 많아 지루할 틈이 없다. 주인공 안진진은 극단으로 나뉜 어머니와 이모의 삶을 바라보며 모순투성이인 이 삶을 어떻게 이해해야 하는지 심각하게 고민하기 시작한다.                     ",http://www.yes24.com/Product/Goods/8759796
372,이토록 평범한 미래,http://image.yes24.com/goods/113737429/S,"김연수 9년 만의 신작 소설집종말 이후의 사랑에 대한 여덟 편의 이야기작가 김연수가 짧지 않은 침묵을 깨고 신작 소설집 『이토록 평범한 미래』를 출간한다. 『사월의 미, 칠월의 솔』(2013) 이후 9년 만에 펴내는 여섯번째 소설집이다. 그전까지 2~4년 간격으로 꾸준히 소설집을 펴내며 ‘다작 작가’로 알려져온 그에게 지난 9년은 “바뀌어야 한다는 내적인 욕구”가 강하게 작동하는 동시에 “외적으로도 바뀔 수밖에 없는 일들이 벌어진”(특별 소책자 『어텐션 북』 수록 인터뷰에서) 시간이었다. 안팎으로 변화를 추동하는 일들이 계속되는 상황에서 김연수는 소설 외의 다른 글쓰기에 몰두하며 그 시간을 신중하게 지나왔다. 변화에 대한 내적인 욕구와 외적인 요구는 작가를 어떤 자리로 옮겨오게 했을까. 『이토록 평범한 미래』는 작가가 최근 2~3년간 집중적으로 단편 작업에 매진한 끝에 선보이는 소설집으로, ‘시간’을 인식하는 김연수의 변화된 시각을 확인할 수 있게 한다. 김연수는 과거에서 미래를 향해 흐르는 것으로만 여겨지는 시간을 다르게 정의함으로써 우리가 현재의 시간을, 즉 삶을 새롭게 상상할 수 있는 가능성을 아름답고 서정적인 언어로 설득해낸다. 특별한 점은 그 가능성이 ‘이야기’의 형태로 전달된다는 것이다. 지구에 종말이 올 것이라는 노스트라다무스의 예언으로 떠들썩했던 1999년 여름, 동반자살을 결심한 스물한 살의 두 대학생은 뜻밖의 계기로 시간여행을 다룬 소설 『재와 먼지』를 접한 뒤 의외의 선택을 하게 되고(「이토록 평범한 미래」), 아이를 잃고 아득한 어둠 속에 갇혀 있던 한 인물은 자신을 두려움에 떨게 하는 바다 앞에서 이백 년 전에 그 바다를 지난 역사 속 인물인 ‘정난주’에 대한 이야기를 떠올린다(「난주의 바다 앞에서」). 그뿐 아니라 이번 소설집에 실린 여덟 편의 작품에서 인물들은 끊임없이 서로에게 이야기를 들려주고, 자신만의 이야기를 만들어나간다. 마치 이야기가 현재의 자신에게, 그리고 타인에게 어떤 영향을 미칠지 실험하는 신중한 관찰자처럼. 그렇게 이야기와 삶이 서로를 넘나들며 아름답게 스며드는 과정을 함께 경험함으로써 우리는 왜 어떤 삶은 이야기를 접한 뒤 새롭게 시작되는지, 그리고 이야기를 사랑하면 왜 삶에 충실해지는지 알 수 있게 된다. 이야기가 지닌 힘을 끝까지 의심에 부친 끝에 도출해낸, 소설의 표현을 빌리자면, “언젠가 세상의 모든 것은 이야기로 바뀔 것이고, 그때가 되면 서로 이해하지 못할 것은 하나도 없게 되리라고 믿는 이야기 중독자”(「바얀자그에서 그가 본 것」) 김연수의 각별한 결과물이다.                    ",http://www.yes24.com/Product/Goods/113737429
373,아몬드,http://image.yes24.com/goods/37300128/S,"공감 불능 사회, 차가움을 녹이는 아몬드매혹적인 문체, 독특한 캐릭터, 속도감 넘치는 전개! “고통과 공감의 능력을 깨우치게 할 강력한 소설”영화보다 강렬하고 드라마처럼 팽팽한, 완전히 새로운 소설이 나타났다. ‘감정을 느끼지 못하는’ 소년의 특별한 성장 이야기로, 첫 장부터 강렬한 사건으로 시작해 다음 페이지가 궁금해지게 만드는 흡입력 강한 작품이다. 또한 타인의 감정에 무감각해진 ‘공감 불능’인 이 시대에 큰 울림을 주는 소설로, 작품 속 인물들이 타인과 관계 맺고 슬픔에 공감하며 성장해 나가는 과정을 탁월하게 묘사했다. 영화처럼 펼쳐지는 극적인 사건과 매혹적인 문체로 독자를 단숨에 사로잡을 것이다. 『완득이』 『위저드 베이커리』를 잇는 제10회 창비청소년문학상 수상작. 『아몬드』의 주인공 ‘윤재’는 감정을 느끼는 데 어려움을 겪는 독특한 캐릭터다. 다른 사람의 말과 행동의 이면을 읽어 내지 못하고 공포도 분노도 잘 느끼지 못하는 윤재는 ‘평범하게’ 살아가려고 가까스로 버텨 오고 있다. 엄마에게서 남이 웃으면 따라 웃고, 호의를 보이면 고맙다고 말하는 식의 ‘주입식’ 감정 교육을 받기도 한다. 세상을 곧이곧대로만 보는 아이, ‘괴물’이라고 손가락질받던 윤재는 어느 날 비극적인 사건을 맞아 가족을 잃게 되면서 이 세상에 홀로 남는다. 그런데 모든 것을 잃었다고 생각하던 순간에 윤재 곁에 새로운 인연이 다가온다. 어두운 상처를 간직한 아이 ‘곤이’나 그와 반대로 맑은 감성을 지닌 아이 ‘도라’, 윤재를 돕고 싶어 하는 ‘심 박사’ 등이 그러한 인물들이다. 윤재와 이들 사이에서 펼쳐지는 이야기는 우리로 하여금 타인의 감정을 이해한다는 것이 얼마나 어려운지, 그럼에도 얼마나 소중한 일인지 다시 한번 생각해 보게 한다. 상실을 애도할 시간, 감정을 보듬을 여유를 잃어버린 채 살고 있는 독자들은 윤재를 응원하면서 자신의 마음 또한 되돌아볼 기회를 얻을 것이다. 윤재의 덤덤한 어조는 역설적으로 읽는 이의 가슴을 더욱 슬프게 저미며, 독자는 이 작품을 통해 깊고 진실한 감정의 고양을 경험할 수 있을 것이다.                                     ",http://www.yes24.com/Product/Goods/37300128
374,정재승의 인간탐구보고서 10,http://image.yes24.com/goods/114873396/S,"외계인의 마음까지 읽어 내는 놀라운 텔레파시,공감에 대한 특별한 이야기정재승 교수의 아주 특별한 지식교양 과학동화!익숙한 듯 낯선, 인간이라는 세계로의 항해. 『정재승의 인간 탐구 보고서』 10권 출간! 이번에는 ‘공감’이다. 지구인은 안타까운 소식을 들으면 제 일인 것처럼 마음 아파하고, 친구들이 웃는 것만 봐도 덩달아 웃음을 터뜨린다고? 기쁨은 나누면 배가 되고, 슬픔은 반으로 줄어든다는 지구인의 이상한 공감 능력! 인간을 함께하게 만드는 접착제, 공감의 이유를 뇌과학과 심리학의 관점으로 파헤쳐 본다!                    ",http://www.yes24.com/Product/Goods/114873396
375,재벌집 막내아들 4,http://image.yes24.com/goods/115427065/S,"드라마와 웹툰으로도 만들어진 레전드 웹소설 마침내, 종이책 출간! 2017년 2월부터 2018년 1월까지 1년여간 326화 연재되는 동안 단 한 번도 투데이베스트 1위를 놓치지 않을 만큼 수많은 독자들이 열광한 웹소설 『재벌집 막내아들』이 마침내 종이책으로 출간되었다. 13년간 재벌가의 뒤치다꺼리를 하다 누명을 쓰고 억울하게 죽은 대기업 직원이 자신을 죽인 집안의 막내 손자로 환생해 복수하고 재벌가의 모든 걸 차지하기 위해 고군분투하는 어쩌면 단순한 구조의 회빙환(회귀·빙의·환생) 소설이다. 하지만 이 단순한 구조에 독자들이 열광한 이유는 회빙환이라는 판타지 요소에 정재계의 사건과 음모, 계략, 암투가 긴장감 있게 펼쳐져 있기 때문이며, 재벌가에 환생했지만 하필이면 후계 구도의 가장 밑바닥인 막내 손자의 위치에서 총수인 할아버지의 신임을 얻고 자신을 죽인 후계자들을 하나하나 제거해 나가는 모습이 너무나 통쾌하게 그려졌기 때문이다. 또한 환생 전에는 삼류대 출신이지만 대기업에서 살아남기 위해 수험생보다 더 열심히 공부하고 잡역부 역할도 마다하지 않은 윤현우, 환생한 후에는 미래를 조금 아는 평범한 사람으로서 굶주린 악마 같은 경쟁자들 틈바구니에서 회장의 자리에 앉기 위해 또 밤낮을 가리지 않고 공부하고 일하는 진도준, 이 주인공 캐릭터 때문이다. 독자들은 회빙환 판타지 소설치고 절대적인 능력을 소유하지 못한 주인공의 성장과 성공을 응원하며 소설의 마지막까지 함께 울고 웃으며 좌절하고 환희할 수밖에 없다. 그리고 마지막으로 중요한 ‘재미’! 장르 소설이 추구하는 목표가 ‘재미’라면 이 소설은 그 목표를 100만 퍼센트 달성했다 해도 과언이 아닌 작품이기 때문이다. 특정 세대, 특정 계층에 한정된 것이 아니라 누가 봐도 공감하고 즐길 수 있는 ‘재미있는 스토리’이기에 이 소설이 웹툰으로 그리고 드라마로 만들어지게 된 것이다. 종이책 역시 웹소설에서 느낄 수 있는 재미는 그대로 유지하되, 가독성 높게 다듬고 편집하여 소장할 만한 가치가 충분하며, 특히 작가의 친필 사인과 메시지까지 담겨 있어 독자들에게 큰 선물이 될 것이다.                     ",http://www.yes24.com/Product/Goods/115427065
376,멘탈리티 ,http://image.yes24.com/goods/115169540/S,"마이클 조던, 코비 브라이언트, 드웨인 웨이드를 비롯한 NBA의 슈퍼스타들과 버락 오바마 전 미국 대통령 등 수많은 초일류 리더들이 찾아가는 전설적인 멘탈 코치 팀 그로버의 대표작이 도서출판 푸른숲에서 출간되었다. 전미 아마존에서 10여 년간 스테디셀러 자리를 지킨 자기계발 분야 최고의 고전 중 하나다. 이 책에서 저자는 30여 년간 세계적인 운동선수, 비즈니스 리더 들의 멘탈을 단련해 그들을 최정상으로 이끈 과정과 비법을 낱낱이 밝힌다. 특히 성공할 수밖에 없는 강한 멘탈을 지닌 사람을 ‘클리너(Cleaner)’로 칭하며 클리너의 특징을 13가지로 분류해 그들이 최정상의 자리를 차지한 이유를 설명한다. 이루고 싶은 목표가 있는가? 최고의 보상을 얻을 준비가 되었는가? 그렇다면 당신 안의 잠자는 사자를 깨울 시간이다. 지금까지 단 한 번도 코칭을 실패한 적 없는 저자가 우리를 지금껏 가보지 못한 새로운 세계로 인도한다.                                     ",http://www.yes24.com/Product/Goods/115169540
377,부동산 트렌드 2023,http://image.yes24.com/goods/114871705/S,"2023년 집값, 어디까지 추락할 것인가!집값 폭락, 슈퍼 인플레이션, 고금리, 고환율 등의 악재가 겹겹이 쌓이며 부동산 시장은 최악의 침체기에 빠졌다. ‘영끌’해 내 집 마련한 사람들을 비롯해 부동산에 투자한 많은 사람이 눈덩이처럼 불어난 이자 부담과 떨어지는 건물 가격에 패닉에 빠졌다. 급매물이 쏟아져 나오고 거래 절벽 현상이 벌어지며 부동산 시장은 그야말로 얼어붙었다. 이미 부동산을 보유한 사람들과 다음 매수 기회를 노리는 사람들 모두 ‘이 불황이 언제 끝날지’에 촉각을 곤두세우고 있다. 이에 부동산 업계가 가장 신뢰하는 전문가이자 개인 투자자들의 든든한 멘토인 김경민 서울대 교수가 혼란스러운 2023년 부동산 시장에 대한 완벽한 해설서를 제시한다. 2021년 부동산 열풍의 정점에 출간된 전작 『부동산 트렌드 2022』에서 서울 아파트 가격의 하락 시기와 폭을 정확히 예측해 화제가 됐던 그는, 다시 한 번 정교한 예측 모형과 빅데이터 분석으로 시장을 전망한다. 『부동산 트렌드 2023』은 2023년 집값에 대한 폭락 시나리오뿐만 아니라 저평가 아파트 단지별 ‘매수 타이밍’, 불황에도 상승이 기대되는 7곳의 ‘핫 플레이스’ 예정지 등 부동산 시장에 대한 전방위적이고 명쾌한 분석을 담아냈다.                                     ",http://www.yes24.com/Product/Goods/114871705
378,재벌집 막내아들 5,http://image.yes24.com/goods/115427084/S,"드라마와 웹툰으로도 만들어진 레전드 웹소설 마침내, 종이책 출간! 2017년 2월부터 2018년 1월까지 1년여간 326화 연재되는 동안 단 한 번도 투데이베스트 1위를 놓치지 않을 만큼 수많은 독자들이 열광한 웹소설 『재벌집 막내아들』이 마침내 종이책으로 출간되었다. 13년간 재벌가의 뒤치다꺼리를 하다 누명을 쓰고 억울하게 죽은 대기업 직원이 자신을 죽인 집안의 막내 손자로 환생해 복수하고 재벌가의 모든 걸 차지하기 위해 고군분투하는 어쩌면 단순한 구조의 회빙환(회귀·빙의·환생) 소설이다. 하지만 이 단순한 구조에 독자들이 열광한 이유는 회빙환이라는 판타지 요소에 정재계의 사건과 음모, 계략, 암투가 긴장감 있게 펼쳐져 있기 때문이며, 재벌가에 환생했지만 하필이면 후계 구도의 가장 밑바닥인 막내 손자의 위치에서 총수인 할아버지의 신임을 얻고 자신을 죽인 후계자들을 하나하나 제거해 나가는 모습이 너무나 통쾌하게 그려졌기 때문이다. 또한 환생 전에는 삼류대 출신이지만 대기업에서 살아남기 위해 수험생보다 더 열심히 공부하고 잡역부 역할도 마다하지 않은 윤현우, 환생한 후에는 미래를 조금 아는 평범한 사람으로서 굶주린 악마 같은 경쟁자들 틈바구니에서 회장의 자리에 앉기 위해 또 밤낮을 가리지 않고 공부하고 일하는 진도준, 이 주인공 캐릭터 때문이다. 독자들은 회빙환 판타지 소설치고 절대적인 능력을 소유하지 못한 주인공의 성장과 성공을 응원하며 소설의 마지막까지 함께 울고 웃으며 좌절하고 환희할 수밖에 없다. 그리고 마지막으로 중요한 ‘재미’! 장르 소설이 추구하는 목표가 ‘재미’라면 이 소설은 그 목표를 100만 퍼센트 달성했다 해도 과언이 아닌 작품이기 때문이다. 특정 세대, 특정 계층에 한정된 것이 아니라 누가 봐도 공감하고 즐길 수 있는 ‘재미있는 스토리’이기에 이 소설이 웹툰으로 그리고 드라마로 만들어지게 된 것이다. 종이책 역시 웹소설에서 느낄 수 있는 재미는 그대로 유지하되, 가독성 높게 다듬고 편집하여 소장할 만한 가치가 충분하며, 특히 작가의 친필 사인과 메시지까지 담겨 있어 독자들에게 큰 선물이 될 것이다.                     ",http://www.yes24.com/Product/Goods/115427084
379,흔한남매의 흔한 호기심 7,http://image.yes24.com/goods/113738251/S,"흔한남매와 함께하는게임보다 더 짜릿한 과학 호기심 해결!구독자 수 242만 명의 인기 유튜브 크리에이터, 흔한남매가 과학 학습 만화로 찾아왔습니다. 학습 만화라서 어렵고 딱딱할 것이라는 생각은 금물! 이 책은 유머러스한 에피소드 '만화'와 말랑말랑한 과학 '정보' 페이지, 핵심 키워드를 담은 '퀴즈', 그리고 마지막으로 성취감을 길러 줄 '특별 칭찬 상장'까지 지루할 틈 없는 흥미로운 구성으로 가득하니까요. 『흔한남매의 흔한 호기심』으로 배꼽 잡는 재미와 과학 호기심을 동시에 잡아 보세요.                    ",http://www.yes24.com/Product/Goods/113738251
380,다정한 것이 살아남는다,http://image.yes24.com/goods/102836095/S," 국내 주요 매체가 선정한 2021년 올해의 책! 제62회 한국출판문화상 번역 부문 최종 후보작!  유독 작가들로부터 사랑받은, 작가들의 영감을 불러일으킨 책! 최재천, 강양구, 이원영, 은유, 정세랑, 하미나, 김겨울, 서미란, 엄지혜, 위다혜, 김경영 추천!적자생존은 틀렸다.진화의 승자는 최적자가 아니라 다정한 자였다.다정함을 무기로 삼아 번성해온 호모 사피엔스의 진화와 미래분노와 혐오의 시대를 넘어 희망의 가능성을 모색하다!늑대는 멸종 위기에 처했는데, 같은 조상에서 갈라져 나온 개는 어떻게 개체 수를 늘려나갈 수 있었을까? 사나운 침팬지보다 다정한 보노보가 더 성공적으로 번식할 수 있던 이유는? 신체적으로 우월한 네안데르탈인이 아니라 호모 사피엔스가 끝까지 생존한 까닭은? ‘21세기 다윈의 계승자’인 브라이언 헤어와 버네사 우즈는 ‘다정한 것이 살아남는다’라는 답을 내놓는다. 이들은 ‘신체적으로 가장 강한 최적자가 살아남는다’는 ‘적자생존’의 통념에 반기를 들며 최후의 생존자는 친화력이 좋은 다정한 자였다고 말하는 한편, 친화력의 이면에 있는 외집단을 향한 혐오와 비인간화 경향도 포착한다. 이들이 제시하는 해결책 또한 교류와 협력이 기반이 된 친화력이다. 우리가 잘 알고 있는 ‘적자생존’은 사실 다윈이 고안한 표현이 아니다. 다윈은 생존투쟁에서 살아남기 위해서는 최적자가 되어야만 하는 게 아니라고 주장한 바 있다. 오히려 다윈 이후의 생물학자들이 자연을 “피도 눈물도 없는 삭막한 곳”으로 묘사해왔던 것이다. 헤어와 우즈는 적자생존을 일컫는 ‘Survival of the Fittest’를 변형한 ‘Survival of the Friendliest’를 책의 원제로 삼고, ‘최적자’가 아니라 ‘다정한 것이 살아남는다’고 말한다. 그들이 말하는 생존의 필수 요소는 ‘친화력’으로, 이는 나와 다른 상대방과 협력하고 소통하는 능력이다. 이 능력은 특히 우리 종, 호모 사피엔스에게서 가장 잘 드러난다. 우리 종은 “지구에서 가장 정교한 방식으로 타인과 협력하며 의사소통을 할 수 있다.” 타인과 마음으로 소통함으로써, 우리 종은 감정반응을 조절하고 자기통제력을 갖추며 생존에 유리하게 진화한 것이다.                    ",http://www.yes24.com/Product/Goods/102836095
381,오은영의 화해,http://image.yes24.com/goods/67543979/S,"20만 부 판매 기념 리커버 에디션외면하고 싶었던 마음속 고통과 직면해야 하는 당신에게오은영 박사가 건네는 따뜻한 위로와 명쾌한 조언 겉으로는 아무렇지도 않은 듯 살아가지만, 우리 모두는 마음속에 자신을 찌르는 가시를 안고 살아간다. 우리 중 아프지 않은 사람이 있을까? 부모와 자녀, 그 절대적인 관계 속에서 때론 미움, 고통, 원망, 그리고 죄책감이 자라나 내면에 해결되지 않은 상처로 남기도 한다. 그 상처 때문에 많은 사람이 이유도 모르는 채 삶의 고통과 버거움으로 힘겨워한다. 어린 시절 받은 상처에 대한 나의 감정을 인정하고, 또 다양한 욕망을 가진 존재가 나라는 것을 받아들여 진정한 나를 알아차려야 이후 다가올 수많은 나날을 안정감을 가지고 살아갈 수 있다. 이 책은 지면에 정신 상담을 연재하며 쏟아져 들어온 수많은 아픈 사연과, 어찌할 바를 몰라 저자를 찾아와 무너져 내리는 마음을 쏟아냈던 사람들의 고통이 어디에서 온 것인지, 어떻게 다스려야 하는지를 정신건강의학과 전문의로서 깊이 분석하고 고뇌하며 연구한 최선의 조언을 담고 있다.누구나 인생은 쉽지 않다고 느끼지만, 어린 시절 부모와의 관계에서 모호함과 두려움을 경험한 사람은 유독 살아가는 데 더 큰 어려움을 겪게 된다. 너무 힘들어 주저앉은 당신에게, 충분히 지쳐 있을 당신에게, 저자는 나를 알아차리기 위해 아주 조금만 힘을 내어 보라고 말한다. 아무것도 할 수 없던 그때의 당신과 지금의 당신은 다르다. 이 책은 그때 상처받았고 지금도 아프다고 말할 수 있는 당신의 내면에 힘이 있음을 믿어 보라며 따뜻한 위로와 함께 명쾌한 조언을 건넨다.                     ",http://www.yes24.com/Product/Goods/67543979
